"scientificName","vernacularName","decimalLatitude","decimalLongitude","eventDate","stateProvince","country"
"Phasianus colchicus","Pheasant",51.929228,-0.299797,1208822400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.832796,-0.165551,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.767213,-0.631967,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.242211,-0.067364,1265241600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.311783,-0.200755,1280016000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.825553,-0.622945,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.767041,-0.276912,1183248000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.475641,0.208898,1339718400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.588256,-0.709523,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.216778,-0.47652,1638403200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.904676,0.106316,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.484353,0.223722,1667088000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.696383,-0.366417,1639180800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.781929,0.180334,992995200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.188267,-0.362981,1397088000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.539206,-0.746959,1484006400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.563824,0.299742,1537142400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.782064,-0.385069,1640131200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.690545,-0.272585,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.475641,0.208898,1302048000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.373729,0.362047,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.742352,0.366742,1460246400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.7741889185995,0.00657259814220586,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.471284,0.201487,1507939200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.32803,0.07116086,1665878400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.339478,-0.580132,1194652800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.200234,-0.591574,1113091200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.777253,-0.066331,1171411200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.302796,-0.201107,1302480000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.273613,0.192024,1682812800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.191586,-0.620459,1586563200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.767041,-0.276912,1433635200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.206836,-0.40527,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.322896,0.20155,1546387200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.588569,-0.738384,1420588800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.807237,0.268594,1337126400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.660323,0.420304,1684108800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.224706,-0.096741,1273190400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.326743,0.460113,1450051200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.470172,0.482223,1552780800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.66315,0.49999,1533340800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.820802,-0.601326,1113004800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.216135,0.139174,1283731200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.624052,-0.694062,1511481600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.807237,0.268594,1396224000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.299276,-0.265796,1584057600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.784586,-0.247248,1648339200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.909518,-0.184234,1531526400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.262809,-0.560996,1682726400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.484353,0.223722,1364083200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.846515,-0.498906,1430524800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.1997,0.052527,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.338076,-0.156655,1622160000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.217864,-0.562398,1339200000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.692938,-0.135038,1327190400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.191586,-0.620459,1478649600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.588256,-0.709523,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.273073,0.220673,1446249600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.448768,0.430686,1680652800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.554125,-0.486914,1514764800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.326434,0.251959,1295481600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.198393,0.360223,1470009600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.446632,-0.51925,1085961600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.865038,-0.54186,1435190400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.7836,-0.500995,1114041600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.067317,-0.096067,1396051200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.267925,-0.274143,1129420800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.711366,-0.16323,1270080000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.35638,-0.493437,1588896000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.727472,-0.046736,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.181553,-0.534912,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.200061,-0.577266,1576368000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.712691,-0.250028,1655769600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.446632,-0.51925,1358640000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.784586,-0.247248,1671235200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.712691,-0.250028,1290902400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.407965,-0.319201,1355097600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.42275,-0.412149,1462060800000,"England","United Kingdom"
