"scientificName","vernacularName","decimalLatitude","decimalLongitude","eventDate","stateProvince","country"
"Ardea cinerea","Grey Heron",51.217147,-0.505146,1552089600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.639606,-0.491296,1123372800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.81733,-0.042852,1105228800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.709016,-0.018583,1347840000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.422554,-0.397773,897782400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.139446,-0.107397,,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.318059,0.445297,1178064000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.257416,-0.174215,1487462400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.464609,-0.518668,1298332800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.300918,-0.380494,1146441600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.570809,-0.089535,1498003200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.412766,-0.340595,1181001600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.700697,-0.713562,1235433600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.720122,-0.459663,,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.56758,-0.169031,1252627200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.588069,-0.045503,1615939200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.675868,-0.193594,1301702400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.493859,-0.352058,1555113600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.446992,-0.548019,1268524800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.446947,0.516944,1227398400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.080004,-0.338252,1117584000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.40295,-0.283443,1491609600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.432825,0.091733,1555200000000,"England","United Kingdom"
